chasingAgents,pullingAgents,action,prior,state,nextState,policyLikelihood,transitionLikelihood,posterior,marginalizedPosterior,normalizedPosterior
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.2025,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.5,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.2025,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.2025,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.2025,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, 1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('noPull', 'pulled', 'pulled')","((0, -1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (-1, 0), (-1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (-1, 0), (1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (-1, 0), (0, 1))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (-1, 0), (0, -1))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (1, 0), (-1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (1, 0), (1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,1.0,3.440322521040806e-42,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (1, 0), (0, 1))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (1, 0), (0, -1))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (0, 1), (-1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (0, 1), (1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (0, 1), (0, 1))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (0, 1), (0, -1))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
"('sheep', 'wolf', 'master')","('pulled', 'noPull', 'pulled')","((-1, 0), (0, -1), (-1, 0))",6.116128926294767e-40,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,3.440322521040806e-42,6.116128926294774e-40
